OrderID,OrderDate,CustomerName,State,City,Category,Sub-Category,PaymentMode,Quantity,Amount,Profit
ORD00232,2024-01-10 15:00:00,Harivansh,Karnataka,Surat,Clothing,Bookcases,UPI,1,9749,4521
ORD00233,2024-01-10 16:00:00,Madhav,Rajasthan,Nagpur,Clothing,Mobiles,Wallet,1,8279,4161
ORD00234,2024-01-10 17:00:00,Harivansh,Rajasthan,Bhopal,Accessories,Watch,COD,5,1814,-908
ORD00235,2024-01-10 18:00:00,Kiran,Karnataka,Jodhpur,Clothing,Accessories,COD,1,13038,238
ORD00236,2024-01-10 19:00:00,Kiran,Gujarat,Chennai,Furniture,Mobiles,Debit Card,5,3183,3608
ORD00237,2024-01-10 20:00:00,Priya,Karnataka,Indore,Furniture,Bookcases,UPI,5,4126,2470
ORD00238,2024-01-10 21:00:00,Sneha,Rajasthan,Bhopal,Clothing,Accessories,UPI,3,12867,2235
ORD00239,2024-01-10 22:00:00,Sneha,Telangana,Nagpur,Electronics,Earphones,Debit Card,2,4639,3201
ORD00240,2024-01-10 23:00:00,Madan Mohan,Tamil Nadu,Ahmedabad,Furniture,Laptop,Debit Card,1,974,4351
ORD00241,2024-01-11 00:00:00,Madan Mohan,Tamil Nadu,Bengaluru,Electronics,Shirts,COD,1,15726,1764
ORD00242,2024-01-11 01:00:00,Madan Mohan,Telangana,Ahmedabad,Accessories,Bookcases,Credit Card,1,16786,2604
ORD00243,2024-01-11 02:00:00,Shiva,Telangana,Jodhpur,Furniture,Earphones,Debit Card,5,10849,4296
ORD00244,2024-01-11 03:00:00,Rohit,Gujarat,Bengaluru,Electronics,Cushion,UPI,4,4293,4798
ORD00245,2024-01-11 04:00:00,Aarav,Maharashtra,Pune,Clothing,Cushion,UPI,2,12519,4413
ORD00246,2024-01-11 05:00:00,Rohit,Karnataka,Jodhpur,Accessories,Sofa,COD,1,4008,1835
ORD00247,2024-01-11 06:00:00,Harivansh,Tamil Nadu,Jodhpur,Home Decor,Bookcases,Credit Card,4,1795,4971
ORD00248,2024-01-11 07:00:00,Rohit,Telangana,Hyderabad,Home Decor,Saree,EMI,4,3692,4639
ORD00249,2024-01-11 08:00:00,Shiva,Karnataka,Bhopal,Clothing,Shirts,Debit Card,4,11998,2901
ORD00250,2024-01-11 09:00:00,Harivansh,Tamil Nadu,Ahmedabad,Accessories,Saree,Debit Card,2,7837,4331
ORD00251,2024-01-11 10:00:00,Rohit,Telangana,Chennai,Accessories,Laptop,COD,4,3085,2234
ORD00252,2024-01-11 11:00:00,Shiva,Tamil Nadu,Hyderabad,Accessories,Sofa,Wallet,1,5888,2628
ORD00253,2024-01-11 12:00:00,Aarav,Gujarat,Nagpur,Accessories,Shirts,Wallet,1,5102,4012
ORD00254,2024-01-11 13:00:00,Rohit,Maharashtra,Indore,Home Decor,Accessories,Credit Card,3,15511,768
ORD00255,2024-01-11 14:00:00,Shiva,Maharashtra,Mumbai,Electronics,Mobiles,UPI,5,5191,4172
ORD00256,2024-01-11 15:00:00,Madan Mohan,Telangana,Jaipur,Accessories,Shirts,UPI,4,13060,4352
ORD00257,2024-01-11 16:00:00,Sneha,Tamil Nadu,Indore,Electronics,Watch,EMI,5,3825,2509
ORD00258,2024-01-11 17:00:00,Madan Mohan,Gujarat,Mumbai,Accessories,Accessories,UPI,5,5077,1901
ORD00259,2024-01-11 18:00:00,Sneha,Madhya Pradesh,Pune,Furniture,Mobiles,Wallet,5,4489,541
ORD00260,2024-01-11 19:00:00,Madhav,Karnataka,Nagpur,Furniture,Laptop,Wallet,5,13323,4046
ORD00261,2024-01-11 20:00:00,Madhav,Karnataka,Ahmedabad,Furniture,Cushion,Debit Card,5,18597,1091
ORD00262,2024-01-11 21:00:00,Madhav,Rajasthan,Surat,Accessories,Mobiles,EMI,1,10949,1650
ORD00263,2024-01-11 22:00:00,Aarav,Gujarat,Jodhpur,Electronics,Watch,Credit Card,2,14177,731
ORD00264,2024-01-11 23:00:00,Madan Mohan,Tamil Nadu,Hyderabad,Home Decor,Sofa,EMI,4,1450,4635
ORD00265,2024-01-12 00:00:00,Sneha,Rajasthan,Chennai,Clothing,Mobiles,Credit Card,4,14601,-909
ORD00266,2024-01-12 01:00:00,Shiva,Telangana,Indore,Home Decor,Shirts,Wallet,1,4437,3854
ORD00267,2024-01-12 02:00:00,Harivansh,Tamil Nadu,Mumbai,Accessories,Shirts,UPI,1,1810,-270
ORD00268,2024-01-12 03:00:00,Shiva,Rajasthan,Surat,Furniture,Sofa,COD,5,14282,4049
ORD00269,2024-01-12 04:00:00,Harivansh,Maharashtra,Indore,Furniture,Shirts,EMI,2,4215,4557
ORD00270,2024-01-12 05:00:00,Kiran,Karnataka,Nagpur,Electronics,Laptop,EMI,4,15034,3432
ORD00271,2024-01-12 06:00:00,Shiva,Tamil Nadu,Ahmedabad,Accessories,Watch,Debit Card,3,19936,2814
ORD00272,2024-01-12 07:00:00,Rohit,Rajasthan,Bengaluru,Home Decor,Bookcases,Debit Card,1,11257,4413
ORD00273,2024-01-12 08:00:00,Rohit,Maharashtra,Indore,Accessories,Bookcases,Wallet,3,4238,-301
ORD00274,2024-01-12 09:00:00,Priya,Gujarat,Indore,Accessories,Cushion,Credit Card,4,19195,4020
ORD00275,2024-01-12 10:00:00,Madan Mohan,Rajasthan,Ahmedabad,Furniture,Earphones,COD,1,1373,2014
ORD00276,2024-01-12 11:00:00,Harivansh,Telangana,Chennai,Home Decor,Laptop,Debit Card,4,2492,1311
ORD00277,2024-01-12 12:00:00,Harivansh,Telangana,Hyderabad,Clothing,Earphones,Debit Card,1,8507,1016
ORD00278,2024-01-12 13:00:00,Madan Mohan,Telangana,Chennai,Furniture,Bookcases,UPI,4,7683,2490
ORD00279,2024-01-12 14:00:00,Aarav,Tamil Nadu,Pune,Home Decor,Mobiles,UPI,3,5471,-23
ORD00280,2024-01-12 15:00:00,Priya,Karnataka,Chennai,Electronics,Mobiles,Wallet,2,8598,3210
ORD00281,2024-01-12 16:00:00,Aarav,Rajasthan,Bhopal,Furniture,Mobiles,Wallet,1,6780,258
ORD00282,2024-01-12 17:00:00,Aarav,Gujarat,Indore,Electronics,Shirts,Debit Card,3,12958,2855
ORD00283,2024-01-12 18:00:00,Aarav,Rajasthan,Ahmedabad,Furniture,Shirts,Credit Card,4,3157,297
ORD00284,2024-01-12 19:00:00,Madan Mohan,Karnataka,Chennai,Accessories,Saree,COD,3,4649,978
ORD00285,2024-01-12 20:00:00,Aarav,Maharashtra,Bhopal,Home Decor,Mobiles,Debit Card,1,1728,3129
ORD00286,2024-01-12 21:00:00,Rohit,Karnataka,Ahmedabad,Electronics,Mobiles,Credit Card,3,7023,4507
ORD00287,2024-01-12 22:00:00,Madhav,Telangana,Hyderabad,Furniture,Accessories,Credit Card,4,14310,732
ORD00288,2024-01-12 23:00:00,Kiran,Tamil Nadu,Ahmedabad,Electronics,Sofa,Debit Card,5,16018,1942
ORD00289,2024-01-13 00:00:00,Harivansh,Maharashtra,Pune,Furniture,Bookcases,Credit Card,2,15109,1509
ORD00290,2024-01-13 01:00:00,Harivansh,Tamil Nadu,Ahmedabad,Furniture,Shirts,EMI,2,13572,-552
ORD00291,2024-01-13 02:00:00,Kiran,Telangana,Nagpur,Clothing,Watch,Credit Card,5,12128,237
ORD00292,2024-01-13 03:00:00,Madan Mohan,Madhya Pradesh,Indore,Clothing,Shirts,Debit Card,1,11963,4165
ORD00293,2024-01-13 04:00:00,Shiva,Karnataka,Mumbai,Clothing,Watch,Credit Card,3,8156,3500
ORD00294,2024-01-13 05:00:00,Madan Mohan,Karnataka,Mumbai,Electronics,Saree,Debit Card,3,11523,-668
ORD00295,2024-01-13 06:00:00,Harivansh,Gujarat,Mumbai,Accessories,Watch,UPI,5,6945,4373
ORD00296,2024-01-13 07:00:00,Harivansh,Rajasthan,Ahmedabad,Furniture,Shirts,Debit Card,5,3221,3323
ORD00297,2024-01-13 08:00:00,Kiran,Maharashtra,Hyderabad,Home Decor,Cushion,Credit Card,4,8466,-835
ORD00298,2024-01-13 09:00:00,Aarav,Tamil Nadu,Surat,Clothing,Shirts,Debit Card,4,12937,3680
ORD00299,2024-01-13 10:00:00,Madan Mohan,Maharashtra,Bhopal,Electronics,Laptop,COD,2,14066,3832
ORD00300,2024-01-13 11:00:00,Sneha,Gujarat,Bhopal,Electronics,Cushion,Debit Card,1,1178,4630
ORD00301,2024-01-13 12:00:00,Kiran,Gujarat,Ahmedabad,Electronics,Mobiles,Debit Card,1,11004,3693
ORD00302,2024-01-13 13:00:00,Rohit,Tamil Nadu,Nagpur,Home Decor,Bookcases,COD,5,8802,3688
ORD00303,2024-01-13 14:00:00,Harivansh,Rajasthan,Nagpur,Home Decor,Watch,COD,2,15566,3027
ORD00304,2024-01-13 15:00:00,Kiran,Tamil Nadu,Jodhpur,Clothing,Shirts,COD,2,15600,1774
ORD00305,2024-01-13 16:00:00,Madan Mohan,Tamil Nadu,Ahmedabad,Home Decor,Shirts,Wallet,4,1621,699
ORD00306,2024-01-13 17:00:00,Harivansh,Telangana,Jaipur,Clothing,Watch,EMI,3,11888,413
ORD00307,2024-01-13 18:00:00,Shiva,Rajasthan,Pune,Home Decor,Earphones,Wallet,1,15346,446
ORD00308,2024-01-13 19:00:00,Kiran,Karnataka,Mumbai,Home Decor,Bookcases,Debit Card,2,11106,4020
ORD00309,2024-01-13 20:00:00,Priya,Telangana,Pune,Home Decor,Accessories,Wallet,4,8762,2482
ORD00310,2024-01-13 21:00:00,Harivansh,Madhya Pradesh,Mumbai,Clothing,Sofa,Wallet,4,5520,3744
ORD00311,2024-01-13 22:00:00,Madan Mohan,Rajasthan,Bengaluru,Furniture,Mobiles,COD,4,19711,687
ORD00312,2024-01-13 23:00:00,Madhav,Gujarat,Bengaluru,Clothing,Cushion,COD,3,3424,-554
ORD00313,2024-01-14 00:00:00,Sneha,Telangana,Ahmedabad,Furniture,Shirts,UPI,2,18437,2474
ORD00314,2024-01-14 01:00:00,Vikram,Rajasthan,Bengaluru,Electronics,Saree,Wallet,5,8486,-904
ORD00315,2024-01-14 02:00:00,Aarav,Maharashtra,Chennai,Electronics,Bookcases,EMI,5,5399,1426
ORD00316,2024-01-14 03:00:00,Vikram,Tamil Nadu,Surat,Clothing,Watch,Debit Card,4,19969,1717
ORD00317,2024-01-14 04:00:00,Madan Mohan,Madhya Pradesh,Jodhpur,Furniture,Shirts,Credit Card,4,8852,2257
ORD00318,2024-01-14 05:00:00,Rohit,Karnataka,Nagpur,Furniture,Cushion,EMI,3,11927,4799
ORD00319,2024-01-14 06:00:00,Rohit,Tamil Nadu,Surat,Furniture,Saree,EMI,4,17535,4363
ORD00320,2024-01-14 07:00:00,Madhav,Maharashtra,Pune,Electronics,Sofa,UPI,2,17543,3726
ORD00321,2024-01-14 08:00:00,Aarav,Maharashtra,Pune,Clothing,Sofa,Debit Card,4,13288,-498
ORD00322,2024-01-14 09:00:00,Priya,Madhya Pradesh,Hyderabad,Accessories,Cushion,Debit Card,4,1650,3383
ORD00323,2024-01-14 10:00:00,Madhav,Karnataka,Bengaluru,Furniture,Bookcases,COD,2,12576,3464
ORD00324,2024-01-14 11:00:00,Vikram,Gujarat,Nagpur,Furniture,Saree,COD,1,12039,-936
ORD00325,2024-01-14 12:00:00,Madhav,Telangana,Jodhpur,Accessories,Watch,EMI,5,6030,3257
ORD00326,2024-01-14 13:00:00,Vikram,Karnataka,Mumbai,Clothing,Saree,UPI,4,12684,4913
ORD00327,2024-01-14 14:00:00,Harivansh,Rajasthan,Surat,Furniture,Laptop,Debit Card,2,626,-339
ORD00328,2024-01-14 15:00:00,Rohit,Maharashtra,Chennai,Clothing,Watch,UPI,5,2420,2489
ORD00329,2024-01-14 16:00:00,Harivansh,Rajasthan,Jodhpur,Furniture,Mobiles,Credit Card,3,1293,-520
ORD00330,2024-01-14 17:00:00,Sneha,Gujarat,Indore,Home Decor,Accessories,Debit Card,1,18450,4752
ORD00331,2024-01-14 18:00:00,Aarav,Rajasthan,Bhopal,Furniture,Mobiles,COD,4,12920,4886
ORD00332,2024-01-14 19:00:00,Priya,Karnataka,Bengaluru,Home Decor,Accessories,EMI,1,16078,3662
ORD00333,2024-01-14 20:00:00,Vikram,Rajasthan,Mumbai,Clothing,Mobiles,UPI,4,18648,2261
ORD00334,2024-01-14 21:00:00,Priya,Gujarat,Indore,Furniture,Saree,COD,4,3081,-595
ORD00335,2024-01-14 22:00:00,Vikram,Gujarat,Mumbai,Electronics,Bookcases,EMI,4,7319,3860
ORD00336,2024-01-14 23:00:00,Madan Mohan,Gujarat,Mumbai,Electronics,Cushion,COD,1,3205,2560
ORD00337,2024-01-15 00:00:00,Madhav,Karnataka,Bengaluru,Accessories,Shirts,Debit Card,3,8590,2383
ORD00338,2024-01-15 01:00:00,Sneha,Gujarat,Mumbai,Electronics,Accessories,UPI,2,15560,2667
ORD00339,2024-01-15 02:00:00,Rohit,Maharashtra,Jodhpur,Home Decor,Shirts,Credit Card,2,16927,3961
ORD00340,2024-01-15 03:00:00,Vikram,Tamil Nadu,Jodhpur,Electronics,Laptop,Wallet,3,8238,117
ORD00341,2024-01-15 04:00:00,Priya,Gujarat,Indore,Electronics,Laptop,COD,3,5794,1437
ORD00342,2024-01-15 05:00:00,Sneha,Rajasthan,Chennai,Electronics,Shirts,Wallet,4,3009,2482
ORD00343,2024-01-15 06:00:00,Shiva,Telangana,Pune,Furniture,Laptop,UPI,4,12954,4331
ORD00344,2024-01-15 07:00:00,Shiva,Rajasthan,Chennai,Accessories,Watch,Debit Card,2,16669,2709
ORD00345,2024-01-15 08:00:00,Harivansh,Telangana,Nagpur,Clothing,Shirts,COD,4,11718,2440
ORD00346,2024-01-15 09:00:00,Rohit,Rajasthan,Surat,Accessories,Laptop,Debit Card,4,14069,-259
ORD00347,2024-01-15 10:00:00,Madan Mohan,Karnataka,Surat,Home Decor,Accessories,Credit Card,3,8095,2239
ORD00348,2024-01-15 11:00:00,Priya,Rajasthan,Hyderabad,Furniture,Bookcases,Credit Card,1,16382,1921
ORD00349,2024-01-15 12:00:00,Madhav,Karnataka,Hyderabad,Furniture,Laptop,EMI,5,17731,831
ORD00350,2024-01-15 13:00:00,Madhav,Karnataka,Jaipur,Electronics,Shirts,EMI,5,9807,3138
ORD00351,2024-01-15 14:00:00,Priya,Gujarat,Bengaluru,Electronics,Accessories,EMI,4,9878,4561
ORD00352,2024-01-15 15:00:00,Aarav,Maharashtra,Ahmedabad,Home Decor,Shirts,Debit Card,4,7011,4634
ORD00353,2024-01-15 16:00:00,Madan Mohan,Telangana,Hyderabad,Furniture,Sofa,EMI,5,16279,-90
ORD00354,2024-01-15 17:00:00,Sneha,Gujarat,Chennai,Clothing,Saree,UPI,3,15349,3012
ORD00355,2024-01-15 18:00:00,Vikram,Gujarat,Ahmedabad,Accessories,Saree,Wallet,5,8362,3702
ORD00356,2024-01-15 19:00:00,Aarav,Tamil Nadu,Indore,Furniture,Saree,Wallet,5,16133,418
ORD00357,2024-01-15 20:00:00,Vikram,Karnataka,Chennai,Clothing,Mobiles,Debit Card,5,9903,4798
ORD00358,2024-01-15 21:00:00,Vikram,Karnataka,Mumbai,Clothing,Watch,Debit Card,4,11741,3814
ORD00359,2024-01-15 22:00:00,Aarav,Telangana,Mumbai,Accessories,Shirts,EMI,4,4870,3309
ORD00360,2024-01-15 23:00:00,Harivansh,Rajasthan,Chennai,Clothing,Watch,Wallet,5,19136,3038
ORD00361,2024-01-16 00:00:00,Shiva,Rajasthan,Bengaluru,Home Decor,Shirts,Wallet,4,18767,2639
ORD00362,2024-01-16 01:00:00,Vikram,Gujarat,Bhopal,Clothing,Sofa,EMI,5,13145,2445
ORD00363,2024-01-16 02:00:00,Aarav,Madhya Pradesh,Pune,Home Decor,Laptop,Debit Card,3,12170,-869
ORD00364,2024-01-16 03:00:00,Aarav,Madhya Pradesh,Jaipur,Clothing,Mobiles,Credit Card,4,9842,1056
ORD00365,2024-01-16 04:00:00,Kiran,Rajasthan,Jodhpur,Electronics,Bookcases,Credit Card,1,5133,4862
ORD00366,2024-01-16 05:00:00,Harivansh,Madhya Pradesh,Mumbai,Clothing,Shirts,EMI,4,7101,-848
ORD00367,2024-01-16 06:00:00,Rohit,Tamil Nadu,Jaipur,Home Decor,Accessories,Credit Card,3,3640,1478
ORD00368,2024-01-16 07:00:00,Kiran,Rajasthan,Surat,Clothing,Laptop,UPI,3,11064,-518
ORD00369,2024-01-16 08:00:00,Kiran,Karnataka,Chennai,Clothing,Cushion,UPI,4,12612,-696
ORD00370,2024-01-16 09:00:00,Priya,Gujarat,Bhopal,Clothing,Cushion,UPI,2,4144,1519
ORD00371,2024-01-16 10:00:00,Shiva,Maharashtra,Chennai,Home Decor,Bookcases,Debit Card,5,939,-8
ORD00372,2024-01-16 11:00:00,Aarav,Gujarat,Jodhpur,Clothing,Accessories,Debit Card,5,11720,1237
ORD00373,2024-01-16 12:00:00,Shiva,Rajasthan,Bengaluru,Accessories,Saree,Debit Card,3,15511,4647
ORD00374,2024-01-16 13:00:00,Madan Mohan,Tamil Nadu,Jaipur,Accessories,Mobiles,Debit Card,4,13796,1559
ORD00375,2024-01-16 14:00:00,Priya,Rajasthan,Indore,Home Decor,Watch,Debit Card,2,8451,3438
ORD00376,2024-01-16 15:00:00,Rohit,Gujarat,Jodhpur,Electronics,Earphones,EMI,1,8677,-286
ORD00377,2024-01-16 16:00:00,Shiva,Tamil Nadu,Bengaluru,Accessories,Earphones,Credit Card,5,5700,709
ORD00378,2024-01-16 17:00:00,Madhav,Tamil Nadu,Ahmedabad,Furniture,Mobiles,EMI,2,16245,57
ORD00379,2024-01-16 18:00:00,Vikram,Tamil Nadu,Bengaluru,Accessories,Laptop,Credit Card,5,18002,-530
ORD00380,2024-01-16 19:00:00,Madan Mohan,Telangana,Bengaluru,Furniture,Sofa,EMI,4,9019,2465
ORD00381,2024-01-16 20:00:00,Harivansh,Rajasthan,Jodhpur,Home Decor,Laptop,UPI,5,3559,-260
ORD00382,2024-01-16 21:00:00,Rohit,Madhya Pradesh,Chennai,Electronics,Cushion,COD,1,3783,2566
ORD00383,2024-01-16 22:00:00,Madan Mohan,Madhya Pradesh,Bhopal,Furniture,Watch,Debit Card,4,19703,-488
ORD00384,2024-01-16 23:00:00,Vikram,Rajasthan,Jodhpur,Furniture,Cushion,COD,3,10059,2393
ORD00385,2024-01-17 00:00:00,Priya,Rajasthan,Nagpur,Accessories,Shirts,COD,2,10526,4234
ORD00386,2024-01-17 01:00:00,Vikram,Telangana,Pune,Furniture,Cushion,UPI,5,14472,2285
ORD00387,2024-01-17 02:00:00,Kiran,Madhya Pradesh,Hyderabad,Home Decor,Earphones,COD,4,18008,2837
ORD00388,2024-01-17 03:00:00,Vikram,Rajasthan,Bhopal,Home Decor,Earphones,COD,4,4704,1192
ORD00389,2024-01-17 04:00:00,Kiran,Rajasthan,Indore,Home Decor,Watch,UPI,5,9704,3654
ORD00390,2024-01-17 05:00:00,Priya,Telangana,Bhopal,Accessories,Cushion,Credit Card,3,6237,3887
ORD00391,2024-01-17 06:00:00,Sneha,Telangana,Surat,Electronics,Mobiles,EMI,5,1734,4297
ORD00392,2024-01-17 07:00:00,Kiran,Gujarat,Chennai,Accessories,Mobiles,Wallet,3,9029,4844
ORD00393,2024-01-17 08:00:00,Harivansh,Telangana,Indore,Home Decor,Bookcases,COD,5,5253,-641
ORD00394,2024-01-17 09:00:00,Vikram,Maharashtra,Ahmedabad,Accessories,Sofa,Debit Card,4,10066,-716
ORD00395,2024-01-17 10:00:00,Vikram,Madhya Pradesh,Jodhpur,Home Decor,Watch,UPI,1,8684,2316
ORD00396,2024-01-17 11:00:00,Harivansh,Gujarat,Bengaluru,Clothing,Cushion,COD,1,13807,2277
ORD00397,2024-01-17 12:00:00,Madhav,Maharashtra,Chennai,Clothing,Watch,Wallet,4,7678,1631
ORD00398,2024-01-17 13:00:00,Aarav,Rajasthan,Jodhpur,Furniture,Laptop,Credit Card,1,10305,757
ORD00399,2024-01-17 14:00:00,Sneha,Rajasthan,Surat,Electronics,Saree,Credit Card,3,13287,1774
ORD00400,2024-01-17 15:00:00,Rohit,Gujarat,Chennai,Clothing,Accessories,Wallet,4,2737,4479
ORD00401,2024-01-17 16:00:00,Kiran,Telangana,Jaipur,Home Decor,Laptop,Debit Card,3,11871,522
ORD00402,2024-01-17 17:00:00,Harivansh,Tamil Nadu,Surat,Accessories,Laptop,COD,4,4852,4260
ORD00403,2024-01-17 18:00:00,Priya,Tamil Nadu,Nagpur,Accessories,Cushion,Debit Card,3,18038,4787
ORD00404,2024-01-17 19:00:00,Kiran,Rajasthan,Bengaluru,Furniture,Saree,Credit Card,3,16385,245
ORD00405,2024-01-17 20:00:00,Aarav,Tamil Nadu,Bengaluru,Accessories,Mobiles,Credit Card,1,4054,412
ORD00406,2024-01-17 21:00:00,Priya,Karnataka,Mumbai,Clothing,Mobiles,EMI,4,6565,4449
ORD00407,2024-01-17 22:00:00,Madan Mohan,Gujarat,Jaipur,Accessories,Laptop,Credit Card,5,12021,3838
ORD00408,2024-01-17 23:00:00,Vikram,Maharashtra,Mumbai,Clothing,Sofa,UPI,1,16842,416
ORD00409,2024-01-18 00:00:00,Madan Mohan,Gujarat,Ahmedabad,Clothing,Mobiles,EMI,3,7041,-643
ORD00410,2024-01-18 01:00:00,Kiran,Madhya Pradesh,Pune,Electronics,Shirts,Debit Card,3,2137,2465
ORD00411,2024-01-18 02:00:00,Aarav,Telangana,Hyderabad,Furniture,Laptop,Credit Card,5,17709,3135
ORD00412,2024-01-18 03:00:00,Sneha,Telangana,Pune,Home Decor,Accessories,Wallet,5,17342,1949
ORD00413,2024-01-18 04:00:00,Kiran,Gujarat,Jodhpur,Clothing,Saree,UPI,3,17361,2141
ORD00414,2024-01-18 05:00:00,Harivansh,Rajasthan,Pune,Furniture,Bookcases,EMI,5,2675,1876
ORD00415,2024-01-18 06:00:00,Shiva,Rajasthan,Bengaluru,Home Decor,Earphones,UPI,2,16959,3553
ORD00416,2024-01-18 07:00:00,Kiran,Karnataka,Surat,Accessories,Watch,EMI,1,7159,-804
ORD00417,2024-01-18 08:00:00,Vikram,Karnataka,Jaipur,Furniture,Laptop,EMI,4,13039,874
ORD00418,2024-01-18 09:00:00,Vikram,Telangana,Jodhpur,Furniture,Mobiles,EMI,5,1888,4830
ORD00419,2024-01-18 10:00:00,Kiran,Karnataka,Jodhpur,Furniture,Watch,Wallet,5,13154,-63
ORD00420,2024-01-18 11:00:00,Priya,Maharashtra,Jaipur,Accessories,Accessories,Debit Card,2,545,1194
ORD00421,2024-01-18 12:00:00,Shiva,Karnataka,Bengaluru,Accessories,Cushion,EMI,4,9380,2530
ORD00422,2024-01-18 13:00:00,Harivansh,Maharashtra,Hyderabad,Furniture,Earphones,EMI,2,10703,3125
ORD00423,2024-01-18 14:00:00,Kiran,Karnataka,Ahmedabad,Electronics,Sofa,UPI,4,8492,4797
ORD00424,2024-01-18 15:00:00,Priya,Telangana,Ahmedabad,Clothing,Bookcases,EMI,1,2484,-611
ORD00425,2024-01-18 16:00:00,Vikram,Telangana,Jodhpur,Accessories,Cushion,Debit Card,5,12738,1926
ORD00426,2024-01-18 17:00:00,Vikram,Maharashtra,Ahmedabad,Electronics,Accessories,Wallet,1,3551,4240
ORD00427,2024-01-18 18:00:00,Aarav,Gujarat,Bengaluru,Accessories,Mobiles,Wallet,4,16581,-654
ORD00428,2024-01-18 19:00:00,Kiran,Telangana,Nagpur,Furniture,Shirts,UPI,5,6163,1844
ORD00429,2024-01-18 20:00:00,Shiva,Gujarat,Nagpur,Electronics,Saree,EMI,2,19735,-882
ORD00430,2024-01-18 21:00:00,Madhav,Rajasthan,Mumbai,Home Decor,Cushion,UPI,3,10002,3615
ORD00431,2024-01-18 22:00:00,Shiva,Maharashtra,Bhopal,Clothing,Cushion,Wallet,2,4071,238
ORD00432,2024-01-18 23:00:00,Vikram,Tamil Nadu,Indore,Clothing,Bookcases,Debit Card,3,13836,1780
ORD00433,2024-01-19 00:00:00,Vikram,Telangana,Pune,Accessories,Saree,UPI,2,9620,1127
ORD00434,2024-01-19 01:00:00,Madan Mohan,Madhya Pradesh,Ahmedabad,Clothing,Accessories,Debit Card,4,16377,1466
ORD00435,2024-01-19 02:00:00,Vikram,Rajasthan,Nagpur,Home Decor,Watch,Credit Card,1,2719,-417
ORD00436,2024-01-19 03:00:00,Harivansh,Gujarat,Surat,Electronics,Watch,EMI,3,13818,1759
ORD00437,2024-01-19 04:00:00,Rohit,Telangana,Jaipur,Electronics,Saree,Debit Card,4,7696,708
ORD00438,2024-01-19 05:00:00,Kiran,Maharashtra,Bhopal,Furniture,Sofa,EMI,1,19312,4408
ORD00439,2024-01-19 06:00:00,Shiva,Tamil Nadu,Mumbai,Electronics,Laptop,Debit Card,1,7609,1704
ORD00440,2024-01-19 07:00:00,Rohit,Karnataka,Indore,Accessories,Sofa,COD,5,12281,4141
ORD00441,2024-01-19 08:00:00,Priya,Tamil Nadu,Nagpur,Home Decor,Sofa,COD,5,985,3837
ORD00442,2024-01-19 09:00:00,Madhav,Madhya Pradesh,Mumbai,Furniture,Cushion,COD,5,3056,-329
ORD00443,2024-01-19 10:00:00,Harivansh,Gujarat,Chennai,Accessories,Cushion,Debit Card,3,5323,771
ORD00444,2024-01-19 11:00:00,Shiva,Rajasthan,Bhopal,Accessories,Earphones,Wallet,3,12858,685
ORD00445,2024-01-19 12:00:00,Rohit,Tamil Nadu,Jaipur,Accessories,Mobiles,Wallet,1,18656,1077
ORD00446,2024-01-19 13:00:00,Madhav,Maharashtra,Pune,Clothing,Accessories,EMI,3,17394,1485
ORD00447,2024-01-19 14:00:00,Madan Mohan,Madhya Pradesh,Nagpur,Accessories,Accessories,COD,1,5385,696
ORD00448,2024-01-19 15:00:00,Harivansh,Maharashtra,Hyderabad,Clothing,Earphones,EMI,4,5946,2601
ORD00449,2024-01-19 16:00:00,Harivansh,Telangana,Jaipur,Electronics,Cushion,Debit Card,2,14457,3158
ORD00450,2024-01-19 17:00:00,Madan Mohan,Karnataka,Indore,Clothing,Bookcases,EMI,1,11459,453
ORD00451,2024-01-19 18:00:00,Kiran,Rajasthan,Ahmedabad,Accessories,Bookcases,EMI,1,12291,2206
ORD00452,2024-01-19 19:00:00,Madan Mohan,Maharashtra,Bhopal,Home Decor,Mobiles,COD,4,19278,3252
ORD00453,2024-01-19 20:00:00,Harivansh,Gujarat,Indore,Home Decor,Saree,Wallet,5,17776,1990
ORD00454,2024-01-19 21:00:00,Harivansh,Telangana,Pune,Electronics,Cushion,UPI,5,3255,3872
ORD00455,2024-01-19 22:00:00,Rohit,Telangana,Jaipur,Accessories,Watch,Credit Card,5,16041,1301
ORD00456,2024-01-19 23:00:00,Vikram,Rajasthan,Bengaluru,Clothing,Watch,Debit Card,1,16624,2258
ORD00457,2024-01-20 00:00:00,Madhav,Telangana,Pune,Home Decor,Cushion,Debit Card,1,12323,4999
ORD00458,2024-01-20 01:00:00,Madan Mohan,Gujarat,Chennai,Furniture,Shirts,Debit Card,3,9935,350
ORD00459,2024-01-20 02:00:00,Madhav,Maharashtra,Jodhpur,Accessories,Saree,Credit Card,3,15232,4434
ORD00460,2024-01-20 03:00:00,Madan Mohan,Rajasthan,Nagpur,Accessories,Watch,UPI,2,4443,3101
ORD00461,2024-01-20 04:00:00,Priya,Telangana,Ahmedabad,Furniture,Laptop,Wallet,2,7944,2949
ORD00462,2024-01-20 05:00:00,Harivansh,Telangana,Hyderabad,Home Decor,Sofa,EMI,3,3297,279
ORD00463,2024-01-20 06:00:00,Vikram,Gujarat,Bhopal,Furniture,Cushion,Wallet,1,5508,4998
